Group,Subject,block1_bin1,block1_bin2,block1_bin3,block1_bin4,block1_bin5,block2_bin1,block2_bin2,block2_bin3,block2_bin4,block2_bin5,block3_bin1,block3_bin2,block3_bin3,block3_bin4,block3_bin5,block4_bin1,block4_bin2,block4_bin3,block4_bin4,block4_bin5,block5_bin1,block5_bin2,block5_bin3,block5_bin4,block5_bin5,block6_bin1,block6_bin2,block6_bin3,block6_bin4,block6_bin5,block7_bin1,block7_bin2,block7_bin3,block7_bin4,block7_bin5,block8_bin1,block8_bin2,block8_bin3,block8_bin4,block8_bin5,block9_bin1,block9_bin2,block9_bin3,block9_bin4,block9_bin5,block10_bin1,block10_bin2,block10_bin3,block10_bin4,block10_bin5,block11_bin1,block11_bin2,block11_bin3,block11_bin4,block11_bin5,block12_bin1,block12_bin2,block12_bin3,block12_bin4,block12_bin5,block13_bin1,block13_bin2,block13_bin3,block13_bin4,block13_bin5,block14_bin1,block14_bin2,block14_bin3,block14_bin4,block14_bin5,block15_bin1,block15_bin2,block15_bin3,block15_bin4,block15_bin5,block16_bin1,block16_bin2,block16_bin3,block16_bin4,block16_bin5,block17_bin1,block17_bin2,block17_bin3,block17_bin4,block17_bin5,block18_bin1,block18_bin2,block18_bin3,block18_bin4,block18_bin5,block19_bin1,block19_bin2,block19_bin3,block19_bin4,block19_bin5,block20_bin1,block20_bin2,block20_bin3,block20_bin4,block20_bin5,block2_offline,block3_offline,block4_offline,block5_offline,block6_offline,block7_offline,block8_offline,block9_offline,block10_offline,block11_offline,block12_offline,block13_offline,block14_offline,block15_offline,block16_offline,block17_offline,block18_offline,block19_offline,block20_offline,block1_online,block2_online,block3_online,block4_online,block5_online,block6_online,block7_online,block8_online,block9_online,block10_online,block11_online,block12_online,block13_online,block14_online,block15_online,block16_online,block17_online,block18_online,block19_online,block20_online,offline_GS,online_GS,is_learn_offline,is_learn_online
0,1,379.72727272727275,356.2307692307692,364.0,345.0,393.0833333333333,380.5,341.6875,337.75,383.26666666666665,345.5833333333333,338.3636363636364,361.2857142857143,378.6363636363636,400.1666666666667,349.92857142857144,366.3076923076923,365.53846153846155,370.07142857142856,353.85714285714283,352.92857142857144,344.42857142857144,357.3076923076923,422.27272727272725,379.9230769230769,403.0833333333333,343.3636363636364,359.0,360.9230769230769,366.35714285714283,362.1111111111111,344.15384615384613,360.3333333333333,359.57142857142856,370.3125,349.90909090909093,370.84615384615387,361.4,343.07142857142856,360.54545454545456,346.38461538461536,339.54545454545456,360.64285714285717,362.0769230769231,349.0833333333333,373.5,370.54545454545456,360.3125,398.9166666666667,363.2857142857143,329.73333333333335,346.09090909090907,344.8333333333333,312.8181818181818,349.75,368.4166666666667,334.45454545454544,341.45454545454544,336.84615384615387,326.26666666666665,333.2,349.1,357.5833333333333,351.2,361.0,359.5833333333333,359.45454545454544,342.3333333333333,340.0,344.25,352.0,341.7142857142857,345.8666666666667,334.53846153846155,358.38461538461536,397.25,335.25,361.6923076923077,360.92857142857144,381.1666666666667,367.61538461538464,352.8333333333333,350.5,353.7692307692308,355.25,343.0,328.22222222222223,330.3076923076923,322.2857142857143,326.90909090909093,348.6923076923077,335.0,346.6363636363636,355.0,330.0,342.38461538461536,322.53846153846155,327.84615384615387,322.92857142857144,323.9166666666667,317.6666666666667,-12.583333333333314,-7.21969696969694,16.379120879120876,-8.5,-59.71969696969694,-17.957264957264954,20.937062937062933,-6.839160839160797,-2.954545454545439,16.357575757575717,-33.96212121212125,15.900000000000034,-0.12878787878787534,-10.285714285714278,-62.0,-14.782051282051327,-14.777777777777771,-13.69230769230768,-19.84615384615381,13.356060606060566,-34.916666666666686,11.56493506493507,-13.379120879120876,58.65476190476187,18.747474747474712,5.755244755244803,-24.46153846153851,33.95454545454544,-40.81212121212121,22.32575757575762,-1.2545454545454504,10.483333333333292,-7.454545454545439,55.53571428571428,32.36538461538464,-9.833333333333314,20.47008547008545,7.384615384615358,-4.871794871794862,-11.351308048676463,7.680712343212337,1,0
0,3,322.5,356.15384615384613,322.57142857142856,339.0,311.90909090909093,333.45454545454544,378.6363636363636,319.84615384615387,297.0769230769231,322.0833333333333,323.0,319.7857142857143,330.7,323.1818181818182,336.1,328.1666666666667,308.0,316.6,337.84615384615387,305.875,313.27272727272725,324.4166666666667,337.15384615384613,323.54545454545456,304.1818181818182,324.90909090909093,329.1666666666667,319.0769230769231,336.2307692307692,341.0,336.3636363636364,331.5,348.53846153846155,355.61538461538464,354.64285714285717,325.5833333333333,350.6666666666667,336.15384615384613,318.1333333333333,332.72727272727275,299.75,320.72727272727275,353.44444444444446,316.8333333333333,357.0,323.45454545454544,328.64285714285717,321.7857142857143,336.0,299.64285714285717,329.2307692307692,275.25,315.3636363636364,313.8666666666667,349.5833333333333,330.5,305.1666666666667,329.0,308.7142857142857,304.3076923076923,343.8888888888889,354.8333333333333,340.61538461538464,350.1,341.0,345.0833333333333,322.53846153846155,326.3076923076923,310.6363636363636,345.9166666666667,346.3,335.7142857142857,358.3636363636364,361.3333333333333,333.25,310.9166666666667,321.45454545454544,345.38461538461536,349.07142857142856,349.0,330.27272727272725,328.8,345.9166666666667,317.15384615384613,348.0,325.45454545454544,316.5,321.90909090909093,300.0769230769231,338.7,347.0833333333333,315.38461538461536,328.5625,284.46153846153845,339.3333333333333,301.6923076923077,310.93333333333334,324.0,338.0833333333333,326.3333333333333,21.545454545454504,0.9166666666666856,-7.933333333333337,7.397727272727252,20.727272727272748,-4.636363636363626,-29.059523809523853,-32.97727272727275,-33.54545454545456,29.58791208791206,-19.083333333333314,39.58119658119659,4.083333333333314,0.38333333333332575,-22.333333333333314,-18.727272727272748,-22.54545454545456,8.383333333333326,-37.641025641025635,-10.590909090909065,-11.371212121212125,13.100000000000023,-22.291666666666686,-9.090909090909065,16.090909090909065,18.279220779220793,7.143939393939434,57.25,-23.811688311688272,20.352564102564088,-26.19230769230768,-2.888888888888914,0.8333333333333712,-13.050000000000011,38.083333333333314,17.727272727272748,13.24545454545455,-7.75,24.641025641025635,-5.046112513217784,4.98547355422356,1,0
0,4,319.0,426.42857142857144,358.6,358.5,364.8333333333333,398.0,354.75,401.5,403.07142857142856,390.5,332.8181818181818,396.9166666666667,367.8333333333333,326.85714285714283,371.53846153846155,367.5833333333333,340.0,408.3076923076923,338.35714285714283,367.0769230769231,336.3333333333333,384.1111111111111,335.5,349.53846153846155,346.2142857142857,311.9166666666667,325.61538461538464,356.85714285714283,426.45454545454544,387.8181818181818,303.0,286.0833333333333,352.72727272727275,382.3333333333333,373.75,317.2307692307692,327.2142857142857,312.5,373.6666666666667,354.5833333333333,333.3333333333333,357.2307692307692,360.1,371.6923076923077,426.72727272727275,331.6923076923077,347.5,393.6,347.14285714285717,379.4166666666667,337.0,352.5,340.61538461538464,421.27272727272725,379.6666666666667,350.3636363636364,311.06666666666666,329.6923076923077,336.2,343.3,279.25,328.8888888888889,351.1,362.4166666666667,371.6666666666667,299.72727272727275,305.3076923076923,317.7692307692308,352.72727272727275,344.64285714285717,344.54545454545456,319.0,327.8,387.7857142857143,332.54545454545456,281.3333333333333,285.5,301.85714285714283,315.5833333333333,347.5,313.90909090909093,275.7142857142857,353.6666666666667,272.44444444444446,342.54545454545456,376.0,324.53846153846155,300.2,311.4166666666667,321.7692307692308,294.9230769230769,302.6,332.14285714285717,311.0,322.45454545454544,323.0,305.61538461538464,311.3333333333333,313.35714285714283,340.9,33.166666666666686,-57.68181818181819,-3.955128205128233,-30.74358974358978,-34.29761904761904,-84.81818181818181,-56.519230769230774,-21.25,-95.03496503496507,-42.416666666666686,-29.30303030303031,-64.05000000000001,-71.93939393939394,-0.09740259740260626,-51.21212121212125,-33.590909090909065,33.45454545454544,-26.846153846153868,0.545454545454561,45.833333333333314,-7.5,38.720279720279734,-0.50641025641022,9.880952380952408,75.90151515151513,70.75,37.35256410256409,93.39393939393943,47.724358974359006,42.666666666666686,-7.063636363636363,92.41666666666669,44.91558441558442,-12.0,66.16666666666669,28.636363636363626,-54.230769230769226,27.531468531468533,17.899999999999977,-33.50471283102862,32.9244771894772,1,0
0,5,404.2,362.1333333333333,418.0769230769231,377.6923076923077,370.57142857142856,375.9,439.1333333333333,434.15384615384613,401.6666666666667,400.38461538461536,389.09090909090907,387.0769230769231,468.2857142857143,480.2307692307692,431.3333333333333,369.38461538461536,408.3333333333333,416.3076923076923,397.3333333333333,424.5833333333333,349.0,391.46153846153845,435.2142857142857,387.3076923076923,368.6666666666667,347.5,339.7692307692308,381.9166666666667,369.0833333333333,368.1666666666667,342.3076923076923,351.2142857142857,333.0769230769231,340.64285714285717,346.25,351.09090909090907,363.53846153846155,342.2307692307692,353.0,369.0,358.6666666666667,352.8666666666667,347.7142857142857,348.90909090909093,359.5,347.1666666666667,336.6666666666667,364.2,341.64285714285717,356.9230769230769,307.2307692307692,297.25,350.84615384615387,362.1818181818182,333.1666666666667,314.54545454545456,301.46153846153845,302.0,312.7692307692308,338.14285714285717,292.0,334.2142857142857,341.6923076923077,371.2142857142857,328.92857142857144,310.0,326.57142857142856,322.5,341.3076923076923,334.35714285714283,328.0,375.22222222222223,315.2142857142857,325.0769230769231,355.0,335.1666666666667,308.90909090909093,342.0,335.3076923076923,361.53846153846155,327.09090909090907,327.0833333333333,305.42857142857144,328.14285714285717,349.7142857142857,331.1111111111111,312.53846153846155,336.61538461538464,360.0833333333333,337.5,330.38461538461536,337.73333333333335,340.46153846153845,319.0833333333333,340.38461538461536,323.2307692307692,293.0833333333333,334.9166666666667,308.38461538461536,328.38461538461536,5.328571428571422,-11.293706293706293,-61.948717948717956,-75.58333333333331,-21.166666666666686,-25.858974358974365,4.840909090909065,-10.333333333333314,-12.333333333333314,-49.69230769230768,-18.621212121212125,-46.14285714285717,-18.928571428571445,-6.357142857142833,-19.833333333333314,-34.44755244755248,-18.603174603174637,-7.115384615384642,-17.153846153846132,-33.62857142857143,24.48461538461538,42.24242424242425,55.198717948717956,19.666666666666686,20.666666666666686,3.942307692307679,17.909090909090935,0.8333333333333144,9.75641025641022,25.93589743589746,23.597402597402606,36.928571428571445,24.357142857142833,27.0,26.37179487179486,22.623376623376657,6.388888888888914,10.0,5.153846153846132,-23.433893007577222,18.47142912642913,1,0
0,6,340.0833333333333,342.3076923076923,327.53333333333336,339.61538461538464,356.54545454545456,339.3333333333333,370.45454545454544,372.54545454545456,371.8333333333333,376.92857142857144,344.09090909090907,310.375,368.09090909090907,364.4,367.85714285714283,339.0,329.3125,352.1818181818182,357.46153846153845,347.3333333333333,342.8333333333333,366.09090909090907,344.3333333333333,349.38461538461536,352.2,386.6666666666667,394.06666666666666,449.73333333333335,436.5,431.0,373.15384615384613,359.3636363636364,359.1333333333333,369.2,356.92857142857144,317.35714285714283,330.6923076923077,380.5,357.7692307692308,337.07142857142856,355.15384615384613,380.2307692307692,357.9230769230769,368.3076923076923,392.6923076923077,363.35714285714283,357.0,378.38461538461536,393.6666666666667,357.9166666666667,336.09090909090907,346.6923076923077,355.5,365.3333333333333,367.84615384615387,399.5833333333333,366.6666666666667,397.0,379.0,393.2,326.2,340.6923076923077,365.42857142857144,358.3333333333333,360.625,315.61538461538464,319.8,326.15384615384613,343.90909090909093,361.6666666666667,313.8181818181818,329.5833333333333,360.0769230769231,344.27272727272725,379.42857142857144,299.46153846153845,326.22222222222223,348.07142857142856,369.0,329.3,331.9166666666667,337.0769230769231,334.84615384615387,340.54545454545456,354.1,332.3333333333333,340.2,342.8666666666667,344.75,363.75,330.45454545454544,336.75,343.09090909090907,333.42857142857144,337.4,354.72727272727275,353.25,361.3636363636364,342.0833333333333,349.8333333333333,-17.212121212121247,-32.83766233766238,-28.857142857142833,-4.5,34.4666666666667,-57.84615384615387,-39.57142857142861,18.082417582417577,-29.335164835164846,-21.82575757575762,31.737179487179446,-67.0,-45.00961538461536,-47.84848484848487,-79.96703296703299,2.6166666666666742,-21.76666666666671,-33.29545454545456,17.32727272727277,16.462121212121247,37.59523809523813,23.766233766233768,8.333333333333314,9.366666666666674,44.333333333333314,-16.225274725274687,19.714285714285722,37.53846153846155,-5.440476190476147,31.755244755244803,-6.383333333333326,34.42500000000001,46.051282051282044,65.61038961038963,29.83846153846156,22.183333333333337,31.416666666666686,6.945454545454538,-4.893939393939434,-22.24434118513067,21.619624125874136,1,0
0,8,289.9230769230769,277.45454545454544,286.46153846153845,322.0,349.27272727272725,320.7,301.5,291.46153846153845,358.5,356.1666666666667,305.15384615384613,300.84615384615387,372.6666666666667,320.2307692307692,378.4,336.72727272727275,334.4166666666667,363.0,372.35714285714283,331.25,330.3333333333333,333.6666666666667,325.4166666666667,330.53333333333336,349.6923076923077,333.875,377.0,327.5833333333333,343.3333333333333,307.6666666666667,319.1666666666667,322.6923076923077,313.1666666666667,361.25,319.2857142857143,317.7,326.1,310.6,296.09090909090907,400.45454545454544,325.9166666666667,325.0769230769231,291.38461538461536,339.9166666666667,328.0,339.8181818181818,322.5,335.8333333333333,299.90909090909093,353.9230769230769,337.72727272727275,326.3,358.0,332.46666666666664,331.7142857142857,287.8181818181818,316.7,339.53846153846155,308.6666666666667,327.72727272727275,302.8333333333333,290.0769230769231,308.38461538461536,335.9,355.6666666666667,298.0,321.0,319.2142857142857,310.57142857142856,292.7142857142857,311.1818181818182,322.6,327.0769230769231,376.14285714285717,323.1,298.7,311.27272727272725,316.4166666666667,316.85714285714283,326.9166666666667,332.9,337.46153846153845,361.09090909090907,328.84615384615387,353.75,291.0,323.5,316.0769230769231,345.4,336.6666666666667,334.55555555555554,324.38461538461536,325.5,330.92857142857144,337.5,338.8181818181818,330.93333333333334,328.5,336.84615384615387,337.4166666666667,-28.572727272727263,-51.012820512820554,-41.67272727272723,-0.9166666666666856,-15.81730769230768,11.5,-1.585714285714289,-74.53787878787875,11.818181818181813,-16.195804195804158,-43.89610389610391,-24.893939393939434,-57.666666666666686,18.467532467532465,-24.400000000000034,5.983333333333292,-62.75,-2.1111111111111427,1.318181818181813,59.34965034965035,35.4666666666667,73.24615384615385,-5.477272727272748,19.358974358974365,-26.208333333333314,0.11904761904759198,82.75454545454545,2.0833333333333144,14.104895104895093,-6.0129870129870255,39.909090909090935,52.83333333333337,-5.285714285714278,11.918181818181836,28.216666666666697,20.850000000000023,45.666666666666686,2.944444444444457,-1.4015151515151274,-20.891696753538866,22.22179140304141,1,0
0,9,271.75,268.7142857142857,273.7692307692308,300.7,284.3636363636364,281.84615384615387,260.53846153846155,279.72727272727275,261.26666666666665,300.22222222222223,269.0,290.0,280.84615384615387,287.53846153846155,277.2142857142857,255.72727272727272,272.14285714285717,280.25,277.35714285714283,293.0,273.75,273.7857142857143,282.4,271.61538461538464,253.77777777777777,246.5,272.1818181818182,280.42857142857144,294.38461538461536,275.9166666666667,274.57142857142856,265.46153846153845,284.4,303.35714285714283,284.45454545454544,269.5833333333333,297.0769230769231,264.5,277.8181818181818,273.8181818181818,297.8181818181818,309.1666666666667,260.07142857142856,273.6666666666667,281.44444444444446,280.6923076923077,268.0,266.7857142857143,286.84615384615387,255.41666666666666,261.5,271.2,276.1333333333333,278.5,284.3333333333333,284.44444444444446,267.7142857142857,274.14285714285717,269.3076923076923,262.3333333333333,260.0,270.22222222222223,280.0,284.0,303.0,267.6666666666667,257.375,279.8666666666667,268.85714285714283,261.25,287.9166666666667,292.61538461538464,263.6666666666667,272.15384615384613,287.09090909090907,271.4,299.27272727272725,279.46153846153845,280.46153846153845,272.0,262.0,269.1333333333333,293.8,250.6153846153846,290.0,270.2,274.64285714285717,266.2,306.6,279.0833333333333,269.1666666666667,261.0,252.4,286.9230769230769,274.15384615384613,295.1,289.14285714285717,268.84615384615387,262.7692307692308,290.0,-2.517482517482506,-31.22222222222223,-21.487012987013003,-19.25,-7.2777777777777715,-1.3452380952381304,-14.871212121212125,24.0,-0.7521367521367779,6.083333333333343,0.11111111111114269,-2.3333333333333144,-35.333333333333314,26.666666666666686,-15.690909090909088,-10.0,-19.80000000000001,-9.916666666666629,20.94615384615389,12.613636363636374,18.37606837606836,8.214285714285722,37.27272727272728,-19.97222222222223,29.416666666666686,9.883116883116884,4.234848484848499,-16.373737373737356,-25.275641025641022,22.833333333333314,-22.111111111111143,43.0,-6.416666666666686,-0.8257575757576205,0.6000000000000227,28.0,8.883333333333326,4.987179487179446,-5.100000000000023,-5.9994768389505175,6.612002997002992,1,0
0,10,327.53846153846155,339.0,348.6363636363636,320.7,354.27272727272725,319.7,325.38461538461536,342.1666666666667,376.6923076923077,375.45454545454544,330.0769230769231,344.90909090909093,391.44444444444446,365.6923076923077,358.61538461538464,321.6923076923077,383.90909090909093,410.7,374.4,406.4,319.55555555555554,379.5,354.0769230769231,347.7692307692308,359.61538461538464,324.5,373.0,374.3333333333333,384.0,398.2857142857143,306.9166666666667,326.57142857142856,367.0,330.6666666666667,348.0,295.9166666666667,328.0,353.2,398.8333333333333,375.8181818181818,351.25,338.1666666666667,350.2,385.5,388.5833333333333,323.53846153846155,359.90909090909093,342.35714285714283,357.4166666666667,375.2857142857143,330.09090909090907,314.5,321.0,373.1818181818182,366.6666666666667,315.54545454545456,325.07142857142856,308.8888888888889,348.7857142857143,348.7142857142857,299.54545454545456,312.3076923076923,331.92857142857144,360.25,346.0833333333333,299.0833333333333,338.0,368.4166666666667,348.73333333333335,323.9166666666667,322.61538461538464,345.14285714285717,291.3333333333333,317.84615384615387,368.75,302.9230769230769,346.54545454545456,326.64285714285717,339.26666666666665,328.9166666666667,290.0,351.0833333333333,331.3076923076923,353.2,324.53846153846155,293.7142857142857,340.93333333333334,345.3333333333333,314.4,335.7142857142857,320.8333333333333,276.1818181818182,329.7857142857143,309.8,320.8333333333333,316.27272727272725,325.09090909090907,323.27272727272725,301.9,336.7692307692308,-34.57272727272726,-45.377622377622345,-36.92307692307696,-86.84444444444443,-35.11538461538464,-91.36904761904759,-52.083333333333314,-24.568181818181813,-65.04487179487177,-45.19480519480521,-51.121212121212125,-49.16883116883116,-47.0,-1.301282051282044,-65.8269230769231,-38.916666666666686,-30.824175824175825,-14.880952380952408,-4.560606060606062,26.734265734265705,55.75454545454545,28.538461538461547,84.7076923076923,40.0598290598291,73.78571428571428,41.083333333333314,79.90151515151513,37.333333333333314,51.74725274725273,36.57575757575762,33.16883116883116,46.53787878787875,24.83333333333337,46.13461538461536,25.99358974358978,34.53846153846155,42.0,0.0,20.49650349650352,-43.19442867074447,41.4962456987457,1,0
0,11,459.61538461538464,412.38461538461536,485.46666666666664,476.07142857142856,507.8333333333333,493.54545454545456,416.44444444444446,471.4166666666667,532.3,628.8,452.2,492.06666666666666,526.6153846153846,520.0769230769231,492.6923076923077,427.0833333333333,598.0,500.0,522.0833333333334,548.3333333333334,431.15384615384613,470.15384615384613,485.3333333333333,557.5,488.8,423.1818181818182,426.2142857142857,431.2857142857143,458.07142857142856,419.15384615384613,462.8,421.5,496.5,465.15384615384613,483.45454545454544,369.44444444444446,416.3076923076923,424.15384615384613,450.0833333333333,554.0,473.15384615384613,491.61538461538464,434.8181818181818,425.57142857142856,477.3333333333333,475.3,449.6363636363636,443.0,399.8181818181818,464.85714285714283,604.0,668.0,667.8461538461538,526.2857142857143,563.6153846153846,380.7,397.53333333333336,434.0769230769231,527.3333333333334,528.7272727272727,454.1818181818182,500.90909090909093,529.4166666666666,537.75,460.15384615384613,411.5833333333333,437.7857142857143,522.75,482.3333333333333,502.1666666666667,394.6666666666667,397.84615384615387,490.53846153846155,466.0,450.9166666666667,404.22222222222223,457.5,444.92857142857144,490.45454545454544,436.1333333333333,388.7,436.54545454545456,416.4166666666667,425.1666666666667,528.0833333333334,380.3333333333333,380.3333333333333,431.7692307692308,409.2,430.1,339.22222222222223,329.45454545454544,418.5833333333333,418.6923076923077,416.07142857142856,412.38461538461536,440.46666666666664,506.5,486.46153846153845,455.7857142857143,-14.287878787878753,-176.59999999999997,-65.60897435897436,-117.17948717948724,-65.61818181818182,43.64615384615388,-114.01010101010098,-80.84615384615387,-2.033333333333303,139.14285714285717,-182.91538461538465,-74.54545454545456,-48.57051282051282,-107.5,-46.69444444444446,-47.43333333333334,-147.75000000000006,-90.8777777777778,-3.686813186813197,48.21794871794867,135.2545454545454,40.49230769230769,121.25000000000006,57.64615384615388,-4.027972027972055,20.654545454545428,184.55555555555554,4.179487179487182,-10.442857142857179,-40.38461538461536,148.02727272727276,5.972027972027945,90.58333333333337,56.25,31.911111111111097,139.38333333333338,49.76666666666671,76.84920634920633,43.40109890109892,-63.33520105625369,59.976957486957495,1,0
0,12,396.7692307692308,382.3333333333333,387.4166666666667,390.15384615384613,396.93333333333334,354.0769230769231,425.61538461538464,351.90909090909093,351.0,338.2857142857143,344.0833333333333,394.57142857142856,385.92857142857144,350.15384615384613,430.6666666666667,363.0833333333333,375.73333333333335,406.06666666666666,402.7692307692308,410.0,360.1111111111111,365.72727272727275,357.6363636363636,355.25,346.0,346.8181818181818,369.1875,365.0,417.57142857142856,380.7142857142857,350.3,343.53846153846155,416.0769230769231,424.6666666666667,373.7857142857143,334.90909090909093,367.8333333333333,348.4166666666667,394.61538461538464,377.1111111111111,347.38461538461536,332.6666666666667,401.6923076923077,357.6363636363636,434.7692307692308,383.25,418.7,377.5833333333333,371.09090909090907,403.3333333333333,371.1666666666667,351.0,364.6923076923077,346.8666666666667,375.25,319.72727272727275,341.5,390.53846153846155,350.9230769230769,371.0,322.42857142857144,322.15384615384613,348.9,340.375,370.375,311.5,319.7142857142857,354.73333333333335,341.0,374.45454545454544,337.53846153846155,388.2142857142857,447.3636363636364,455.6923076923077,389.45454545454544,338.6666666666667,364.2142857142857,406.46153846153845,394.1818181818182,453.0,384.3333333333333,373.44444444444446,407.0769230769231,385.875,252.55555555555554,335.3333333333333,356.07142857142856,332.09090909090907,299.6666666666667,317.6666666666667,317.5,347.8,347.8,400.72727272727275,378.7692307692308,340.0769230769231,367.38461538461536,301.0,311.3333333333333,325.55555555555554,-42.85641025641024,5.797619047619037,-67.58333333333337,-49.888888888888914,0.818181818181813,-30.41428571428571,-38.87662337662334,-29.726495726495727,-51.519230769230774,-32.16666666666663,-55.52272727272725,-48.571428571428555,-58.875,-36.91608391608389,-50.78787878787875,-68.66666666666669,82.77777777777777,-0.16666666666668561,-38.69230769230768,0.16410256410256352,-15.791208791208817,86.58333333333337,46.916666666666686,-14.111111111111086,33.89610389610391,23.485714285714266,42.20202020202015,87.38461538461542,20.083333333333314,4.083333333333314,51.27272727272725,47.946428571428555,62.95454545454544,51.91608391608389,114.33333333333331,-131.77777777777777,-17.66666666666663,61.269230769230774,-14.521367521367551,-32.20195345590082,27.03117202242202,1,0
